Region,BU_ID,Country,Month_Year,Revenue,SOLD_Status
EMEA,1222,Finland,Apr21,297.25,1
EMEA,1222,Finland,Apr21,102231.81,1
EMEA,1222,Finland,Apr21,127.33,1
EMEA,1222,Finland,Apr21,33.14,1
EMEA,1222,Finland,Apr21,461.06,1
EMEA,1222,Finland,Apr21,5813.54,1
EMEA,1222,Finland,Apr21,2481.02,1
EMEA,1222,Finland,Apr21,144.54,1
EMEA,1222,Finland,Apr21,106.96,1
EMEA,1222,Finland,Apr21,354.99,1
EMEA,1222,Finland,Apr21,193.54,1
EMEA,1222,Finland,Apr21,1471.43,1
EMEA,1222,Finland,Apr21,11.82,1
EMEA,1222,Finland,Apr21,14.08,1
EMEA,1222,Finland,Apr21,69163.72,1
EMEA,1222,Finland,Apr21,393.88,1
EMEA,1222,Finland,Apr21,2712.53,1
EMEA,1222,Finland,Apr21,58.84,1
EMEA,1222,Finland,Apr21,1730.40,1
EMEA,1222,Finland,Apr21,44171.97,1
EMEA,1222,Finland,Apr21,2368.75,1
EMEA,1222,Finland,Apr21,43.21,1
EMEA,1222,Finland,Apr21,90.67,1
EMEA,1222,Finland,Apr21,169762.35,1
EMEA,1222,Finland,Apr21,45.57,1
EMEA,1222,Finland,Apr21,18.47,1
EMEA,1222,Finland,Apr21,2471.30,1
EMEA,1222,Finland,Apr21,54.09,1
EMEA,1222,Finland,Apr21,19.46,1
EMEA,1222,Finland,Apr21,32.00,1
EMEA,1222,Finland,Apr21,1301.53,1
EMEA,1222,Finland,Apr21,47.42,1
EMEA,1222,Finland,Apr21,790.32,1
EMEA,1222,Finland,Apr21,10044.38,1
EMEA,1224,Denmark,Apr21,21.10,1
EMEA,1224,Denmark,Apr21,1157.20,1
EMEA,1224,Denmark,Apr21,11.95,1
EMEA,1224,Denmark,Apr21,41.93,1
EMEA,1224,Denmark,Apr21,15.36,1
EMEA,1224,Denmark,Apr21,138.67,1
EMEA,1224,Denmark,Apr21,15.38,1
EMEA,1224,Denmark,Apr21,149.59,1
EMEA,1224,Denmark,Apr21,141.83,1
EMEA,1224,Denmark,Apr21,178.72,1
EMEA,1224,Denmark,Apr21,53.24,1
EMEA,1224,Denmark,Apr21,48.37,1
EMEA,1224,Denmark,Apr21,728.67,1
EMEA,1224,Denmark,Apr21,223.63,1
EMEA,1224,Denmark,Apr21,50.24,1
EMEA,1224,Denmark,Apr21,106.57,1
EMEA,1224,Denmark,Apr21,6925.00,1
EMEA,1224,Denmark,Apr21,141.44,1
EMEA,1224,Denmark,Apr21,942.15,1
EMEA,1224,Denmark,Apr21,55.70,1
EMEA,1224,Denmark,Apr21,522.13,1
EMEA,1224,Denmark,Apr21,671.65,1
EMEA,1224,Denmark,Apr21,294.94,1
EMEA,1224,Denmark,Apr21,793.18,1
EMEA,1224,Denmark,Apr21,145.67,1
EMEA,1224,Denmark,Apr21,7438.04,1
EMEA,1224,Denmark,Apr21,28.77,1
EMEA,1224,Denmark,Apr21,1412.69,1
EMEA,1224,Denmark,Apr21,1213.19,1
EMEA,1224,Denmark,Apr21,587.45,1
EMEA,1224,Denmark,Apr21,742.90,1
EMEA,1224,Denmark,Apr21,3990.00,1
EMEA,1224,Denmark,Apr21,244.15,1
EMEA,1224,Denmark,Apr21,16005.02,1
EMEA,1224,Denmark,Apr21,272.19,1
EMEA,1224,Denmark,Apr21,706.01,1
EMEA,1224,Denmark,Apr21,7370.85,1
EMEA,1224,Denmark,Apr21,161.81,1
EMEA,1224,Denmark,Apr21,2728.22,1
EMEA,1224,Denmark,Apr21,1101.76,1
EMEA,1224,Denmark,Apr21,590.45,1
EMEA,1224,Denmark,Apr21,2958.74,1
EMEA,1224,Denmark,Apr21,98.56,1
EMEA,1224,Denmark,Apr21,4055.97,1
EMEA,1224,Denmark,Apr21,101.50,1
EMEA,1224,Denmark,Apr21,8.79,1
EMEA,1224,Denmark,Apr21,19.41,1
EMEA,1224,Denmark,Apr21,4798.86,1
EMEA,1224,Denmark,Apr21,2774.94,1
EMEA,1224,Denmark,Apr21,143.22,1
EMEA,1224,Denmark,Apr21,4156.16,1
EMEA,1224,Denmark,Apr21,2383.06,1
EMEA,1224,Denmark,Apr21,1377.97,1
EMEA,1224,Denmark,Apr21,20849.81,1
EMEA,1224,Denmark,Apr21,7592.86,1
EMEA,1224,Denmark,Apr21,18.15,1
EMEA,1224,Denmark,Apr21,13496.52,1
EMEA,1224,Denmark,Apr21,49912.64,1
EMEA,1224,Denmark,Apr21,380.58,1
EMEA,1224,Denmark,Apr21,83.76,1
EMEA,1224,Denmark,Apr21,1220.68,1
EMEA,1224,Denmark,Apr21,64.50,1
EMEA,1224,Denmark,Apr21,4499.23,1
EMEA,1224,Denmark,Apr21,7470.88,1
EMEA,1224,Denmark,Apr21,257.44,1
EMEA,1224,Denmark,Apr21,1199.99,1
EMEA,1224,Denmark,Apr21,65.88,1
EMEA,1224,Denmark,Apr21,642.77,1
EMEA,1224,Denmark,Apr21,897.60,1
EMEA,1224,Denmark,Apr21,236.71,1
EMEA,1224,Denmark,Apr21,1488.67,1
EMEA,1224,Denmark,Apr21,49.54,1
EMEA,1224,Denmark,Apr21,7259.07,1
EMEA,1224,Denmark,Apr21,9074.09,1
EMEA,1224,Denmark,Apr21,286.36,1
EMEA,1224,Denmark,Apr21,18827.16,1
EMEA,1224,Denmark,Apr21,335.97,1
EMEA,1224,Denmark,Apr21,648.83,1
EMEA,1224,Denmark,Apr21,2278.25,1
EMEA,1224,Denmark,Apr21,28999.21,1
EMEA,1224,Denmark,Apr21,555.51,1
EMEA,1224,Denmark,Apr21,4774.08,1
EMEA,1224,Denmark,Apr21,2069.92,1
EMEA,1224,Denmark,Apr21,4754.36,1
EMEA,1224,Denmark,Apr21,8405.68,1
EMEA,1224,Denmark,Apr21,1091.16,1
EMEA,1224,Denmark,Apr21,5408.18,1
EMEA,1224,Denmark,Apr21,535.69,1
EMEA,1224,Denmark,Apr21,2442.43,1
EMEA,1224,Denmark,Apr21,23248.77,1
EMEA,1224,Denmark,Apr21,1459.07,1
EMEA,1224,Denmark,Apr21,641.16,1
EMEA,1224,Denmark,Apr21,125.04,1
EMEA,1224,Denmark,Apr21,698.75,1
EMEA,1224,Denmark,Apr21,1998.63,1
EMEA,1224,Denmark,Apr21,135.03,1
EMEA,1224,Denmark,Apr21,52.96,1
EMEA,1224,Denmark,Apr21,147.06,1
EMEA,1224,Denmark,Apr21,300.20,1
EMEA,1224,Denmark,Apr21,4104.51,1
EMEA,1224,Denmark,Apr21,4806.44,1
EMEA,1224,Denmark,Apr21,616.57,1
EMEA,1224,Denmark,Apr21,865.99,1
EMEA,1224,Denmark,Apr21,1245.91,1
EMEA,1224,Denmark,Apr21,133.45,1
EMEA,1224,Denmark,Apr21,795.44,1
EMEA,1224,Denmark,Apr21,66.39,1
EMEA,1224,Denmark,Apr21,51.45,1
EMEA,1224,Denmark,Apr21,14736.78,1
EMEA,1224,Denmark,Apr21,1266.70,1
EMEA,1224,Denmark,Apr21,1055.62,1
EMEA,1224,Denmark,Apr21,29190.87,1
EMEA,1224,Denmark,Apr21,54.84,1
EMEA,1224,Denmark,Apr21,1536.02,1
EMEA,1224,Denmark,Apr21,292.46,1
EMEA,1224,Denmark,Apr21,305.58,1
EMEA,1224,Denmark,Apr21,5663.89,1
EMEA,1224,Denmark,Apr21,1063.94,1
EMEA,1224,Denmark,Apr21,807.40,1
EMEA,1224,Denmark,Apr21,1400.00,1
EMEA,1224,Denmark,Apr21,54.93,1
EMEA,1224,Denmark,Apr21,1727.28,1
EMEA,1224,Denmark,Apr21,784.98,1
EMEA,1224,Denmark,Apr21,33.06,1
EMEA,1224,Denmark,Apr21,99.67,1
EMEA,1224,Denmark,Apr21,124.74,1
EMEA,1224,Denmark,Apr21,21.64,1
EMEA,1224,Denmark,Apr21,135.35,1
EMEA,1224,Denmark,Apr21,1479.51,1
EMEA,1224,Denmark,Apr21,1230.06,1
EMEA,1224,Denmark,Apr21,153.83,1
EMEA,1224,Denmark,Apr21,26.76,1
EMEA,1224,Denmark,Apr21,48.52,1
EMEA,1224,Denmark,Apr21,7903.67,1
EMEA,1224,Denmark,Apr21,263.76,1
EMEA,1224,Denmark,Apr21,1810.12,1
EMEA,1224,Denmark,Apr21,122.18,1
EMEA,1224,Denmark,Apr21,130.49,1
EMEA,1224,Denmark,Apr21,46.62,1
EMEA,1224,Denmark,Apr21,32.59,1
EMEA,1224,Denmark,Apr21,4345.28,1
EMEA,1224,Denmark,Apr21,250.66,1
EMEA,1224,Denmark,Apr21,470.56,1
EMEA,1224,Denmark,Apr21,257.43,1
EMEA,1224,Denmark,Apr21,57.10,1
EMEA,1224,Denmark,Apr21,39724.17,1
EMEA,1224,Denmark,Apr21,500.00,1
EMEA,1224,Denmark,Apr21,14738.69,1
EMEA,1224,Denmark,Apr21,631.70,1
EMEA,1224,Denmark,Apr21,1415.99,1
EMEA,1224,Denmark,Apr21,127.94,1
EMEA,1224,Denmark,Apr21,45.00,1
EMEA,1224,Denmark,Apr21,90.00,1
EMEA,1224,Denmark,Apr21,4922.23,1
EMEA,1224,Denmark,Apr21,73313.70,1
EMEA,1224,Denmark,Apr21,2747.44,1
EMEA,1224,Denmark,Apr21,867.44,1
EMEA,1224,Denmark,Apr21,385.52,1
EMEA,1224,Denmark,Apr21,59.84,1
EMEA,1224,Denmark,Apr21,645.83,1
EMEA,1224,Denmark,Apr21,3117.98,1
EMEA,1224,Denmark,Apr21,12082.00,1
EMEA,1224,Denmark,Apr21,307.12,1
EMEA,1224,Denmark,Apr21,48060.84,1
EMEA,1224,Denmark,Apr21,50.00,1
EMEA,1224,Denmark,Apr21,281.98,1
EMEA,1224,Denmark,Apr21,904.12,1
EMEA,1224,Denmark,Apr21,163.70,1
EMEA,1224,Denmark,Apr21,198.95,1
EMEA,1224,Denmark,Apr21,1073.20,1
EMEA,1224,Denmark,Apr21,12233.76,1
EMEA,1224,Denmark,Apr21,1572.50,1
EMEA,1224,Denmark,Apr21,26635.84,1
EMEA,1224,Denmark,Apr21,10544.81,1
EMEA,1224,Denmark,Apr21,11132.67,1
EMEA,1224,Denmark,Apr21,13746.49,1
EMEA,1224,Denmark,Apr21,1006.79,1
EMEA,1224,Denmark,Apr21,18.92,1
EMEA,1224,Denmark,Apr21,132.88,1
EMEA,1224,Denmark,Apr21,68.21,1
EMEA,1224,Denmark,Apr21,7.76,1
EMEA,1224,Denmark,Apr21,49689.45,1
EMEA,1919,Spain,Apr21,19.24,1
EMEA,1919,Spain,Apr21,116.50,1
EMEA,1919,Spain,Apr21,31.28,1
EMEA,1919,Spain,Apr21,20.33,1
EMEA,1919,Spain,Apr21,37.31,1
EMEA,1919,Spain,Apr21,233.36,1
EMEA,1919,Spain,Apr21,87.78,1
EMEA,1919,Spain,Apr21,435.77,1
EMEA,1919,Spain,Apr21,43.42,1
EMEA,1919,Spain,Apr21,53.95,1
EMEA,1919,Spain,Apr21,155.39,1
EMEA,1919,Spain,Apr21,426.46,1
EMEA,1919,Spain,Apr21,392.19,1
EMEA,1919,Spain,Apr21,319.72,1
EMEA,1919,Spain,Apr21,29.27,1
EMEA,1919,Spain,Apr21,547.88,1
EMEA,1919,Spain,Apr21,537.65,1
EMEA,1919,Spain,Apr21,5.14,1
EMEA,1919,Spain,Apr21,574.40,1
EMEA,1919,Spain,Apr21,57.37,1
EMEA,1919,Spain,Apr21,83.19,1
EMEA,1919,Spain,Apr21,3882.30,1
EMEA,1919,Spain,Apr21,12.31,1
EMEA,1919,Spain,Apr21,18.48,1
EMEA,1919,Spain,Apr21,355.50,1
EMEA,1919,Spain,Apr21,0.00,0
EMEA,1919,Spain,Apr21,261.12,1
EMEA,1919,Spain,Apr21,221.29,1
EMEA,1919,Spain,Apr21,6226.13,1
EMEA,1919,Spain,Apr21,732.03,1
EMEA,1919,Spain,Apr21,3978.07,1
EMEA,1919,Spain,Apr21,43.42,1
EMEA,1919,Spain,Apr21,53.77,1
EMEA,1919,Spain,Apr21,612.25,1
EMEA,1919,Spain,Apr21,468.17,1
EMEA,1919,Spain,Apr21,2938.62,1
EMEA,1919,Spain,Apr21,336.54,1
EMEA,1919,Spain,Apr21,3105.94,1
EMEA,1919,Spain,Apr21,3146.63,1
EMEA,1919,Spain,Apr21,1406.63,1
EMEA,1919,Spain,Apr21,120.56,1
EMEA,1919,Spain,Apr21,43.43,1
EMEA,1919,Spain,Apr21,10448.82,1
EMEA,1919,Spain,Apr21,699.67,1
EMEA,1919,Spain,Apr21,2195.62,1
EMEA,1919,Spain,Apr21,26.45,1
EMEA,1919,Spain,Apr21,1642.05,1
EMEA,1919,Spain,Apr21,61.67,1
EMEA,1919,Spain,Apr21,72.48,1
EMEA,1919,Spain,Apr21,23730.73,1
EMEA,1919,Spain,Apr21,3528.87,1
EMEA,1919,Spain,Apr21,3671.25,1
EMEA,1919,Spain,Apr21,24182.47,1
EMEA,1919,Spain,Apr21,49.74,1
EMEA,1919,Spain,Apr21,13732.72,1
EMEA,1919,Spain,Apr21,101.99,1
EMEA,1919,Spain,Apr21,47.49,1
EMEA,1919,Spain,Apr21,122.94,1
EMEA,1919,Spain,Apr21,3401.28,1
EMEA,1919,Spain,Apr21,18.84,1
EMEA,1919,Spain,Apr21,443.68,1
EMEA,1919,Spain,Apr21,453.98,1
EMEA,1919,Spain,Apr21,1014.88,1
EMEA,1919,Spain,Apr21,922.31,1
EMEA,1919,Spain,Apr21,750.34,1
EMEA,1919,Spain,Apr21,5630.09,1
EMEA,1919,Spain,Apr21,34.00,1
EMEA,1919,Spain,Apr21,14367.84,1
EMEA,1919,Spain,Apr21,885.35,1
EMEA,1919,Spain,Apr21,2300.49,1
EMEA,1919,Spain,Apr21,1900.51,1
EMEA,1919,Spain,Apr21,656.68,1
EMEA,1919,Spain,Apr21,25253.78,1
EMEA,1919,Spain,Apr21,1628.89,1
EMEA,1919,Spain,Apr21,7121.86,1
EMEA,1919,Spain,Apr21,465.92,1
EMEA,1919,Spain,Apr21,11791.75,1
EMEA,1919,Spain,Apr21,45842.67,1
EMEA,1919,Spain,Apr21,3502.64,1
EMEA,1919,Spain,Apr21,3331.62,1
EMEA,1919,Spain,Apr21,5628.27,1
EMEA,1919,Spain,Apr21,3267.91,1
EMEA,1919,Spain,Apr21,56045.72,1
EMEA,1919,Spain,Apr21,1290.13,1
EMEA,1919,Spain,Apr21,4947.95,1
EMEA,1919,Spain,Apr21,253.59,1
EMEA,1919,Spain,Apr21,1002.08,1
EMEA,1919,Spain,Apr21,1230.87,1
EMEA,1919,Spain,Apr21,104.13,1
EMEA,1919,Spain,Apr21,797.02,1
EMEA,1919,Spain,Apr21,6164.16,1
EMEA,1919,Spain,Apr21,1200.72,1
EMEA,1919,Spain,Apr21,9374.04,1
EMEA,1919,Spain,Apr21,44.48,1
EMEA,1919,Spain,Apr21,15960.61,1
EMEA,1919,Spain,Apr21,127.11,1
EMEA,1919,Spain,Apr21,84588.26,1
EMEA,1919,Spain,Apr21,253.50,1
EMEA,1919,Spain,Apr21,245.56,1
EMEA,1919,Spain,Apr21,95.46,1
EMEA,1919,Spain,Apr21,304.45,1
EMEA,1919,Spain,Apr21,331.86,1
EMEA,1919,Spain,Apr21,109985.01,1
EMEA,1919,Spain,Apr21,35740.90,1
EMEA,1919,Spain,Apr21,2401.73,1
EMEA,1919,Spain,Apr21,15631.14,1
EMEA,1919,Spain,Apr21,168.73,1
EMEA,1919,Spain,Apr21,1202.21,1
EMEA,1919,Spain,Apr21,33.54,1
EMEA,1919,Spain,Apr21,177.94,1
EMEA,1919,Spain,Apr21,24.36,1
EMEA,1919,Spain,Apr21,804.17,1
EMEA,1919,Spain,Apr21,6403.03,1
EMEA,1919,Spain,Apr21,7912.82,1
EMEA,1919,Spain,Apr21,3261.28,1
EMEA,1919,Spain,Apr21,138.10,1
EMEA,1919,Spain,Apr21,60.08,1
EMEA,1919,Spain,Apr21,40713.93,1
EMEA,1919,Spain,Apr21,181.67,1
EMEA,1919,Spain,Apr21,8224.67,1
EMEA,1919,Spain,Apr21,865.63,1
EMEA,1919,Spain,Apr21,2795.54,1
EMEA,1919,Spain,Apr21,826.10,1
EMEA,1919,Spain,Apr21,7154.57,1
EMEA,1919,Spain,Apr21,1911.00,1
EMEA,1919,Spain,Apr21,2213.71,1
EMEA,1919,Spain,Apr21,11501.47,1
EMEA,1919,Spain,Apr21,2653.67,1
EMEA,1919,Spain,Apr21,1365.20,1
EMEA,1919,Spain,Apr21,13.31,1
EMEA,1919,Spain,Apr21,11871.63,1
EMEA,1919,Spain,Apr21,20.69,1
EMEA,1919,Spain,Apr21,133.57,1
EMEA,1919,Spain,Apr21,8.77,1
EMEA,1919,Spain,Apr21,4.00,1
EMEA,1919,Spain,Apr21,48.92,1
EMEA,1919,Spain,Apr21,829.03,1
EMEA,1919,Spain,Apr21,6400.90,1
EMEA,1919,Spain,Apr21,30.42,1
EMEA,1919,Spain,Apr21,63.36,1
EMEA,1919,Spain,Apr21,17.89,1
EMEA,1919,Spain,Apr21,776.25,1
EMEA,1919,Spain,Apr21,1181.61,1
EMEA,1919,Spain,Apr21,43.56,1
EMEA,1919,Spain,Apr21,513.14,1
EMEA,1919,Spain,Apr21,1017.77,1
EMEA,1919,Spain,Apr21,515.92,1
EMEA,1919,Spain,Apr21,473.95,1
EMEA,1919,Spain,Apr21,31.22,1
EMEA,1919,Spain,Apr21,6.50,1
EMEA,1919,Spain,Apr21,379.38,1
EMEA,1919,Spain,Apr21,40.16,1
EMEA,1919,Spain,Apr21,75.49,1
EMEA,1919,Spain,Apr21,297.97,1
EMEA,1919,Spain,Apr21,80.28,1
EMEA,1919,Spain,Apr21,22883.70,1
EMEA,1919,Spain,Apr21,632.02,1
EMEA,1919,Spain,Apr21,159.86,1
EMEA,1919,Spain,Apr21,192.92,1
EMEA,1919,Spain,Apr21,219847.92,1
EMEA,1919,Spain,Apr21,79.82,1
EMEA,1919,Spain,Apr21,64.28,1
EMEA,1919,Spain,Apr21,66.10,1
EMEA,1919,Spain,Apr21,162.72,1
EMEA,1919,Spain,Apr21,60.00,1
EMEA,1919,Spain,Apr21,831.20,1
EMEA,1919,Spain,Apr21,667.81,1
EMEA,1919,Spain,Apr21,83.43,1
EMEA,1919,Spain,Apr21,1692.18,1
EMEA,1919,Spain,Apr21,615.98,1
EMEA,1919,Spain,Apr21,1084.32,1
EMEA,1919,Spain,Apr21,2120.70,1
EMEA,1919,Spain,Apr21,66.71,1
EMEA,1919,Spain,Apr21,42.89,1
EMEA,1919,Spain,Apr21,244910.91,1
EMEA,1919,Spain,Apr21,90.06,1
EMEA,1919,Spain,Apr21,467.30,1
EMEA,1919,Spain,Apr21,754.16,1
EMEA,1919,Spain,Apr21,1023.59,1
EMEA,1919,Spain,Apr21,803.54,1
EMEA,1919,Spain,Apr21,39.82,1
EMEA,1919,Spain,Apr21,368.68,1
EMEA,1919,Spain,Apr21,771.20,1
EMEA,1919,Spain,Apr21,718.17,1
EMEA,1919,Spain,Apr21,2885.14,1
EMEA,1919,Spain,Apr21,208.23,1
EMEA,1919,Spain,Apr21,250.49,1
EMEA,1919,Spain,Apr21,1527.99,1
EMEA,1919,Spain,Apr21,292397.87,1
EMEA,1919,Spain,Apr21,92.43,1
EMEA,1919,Spain,Apr21,1040.98,1
EMEA,1919,Spain,Apr21,278.10,1
EMEA,1919,Spain,Apr21,1038.62,1
EMEA,1919,Spain,Apr21,3272.54,1
EMEA,1919,Spain,Apr21,0.00,0
EMEA,1919,Spain,Apr21,188.45,1
EMEA,1919,Spain,Apr21,32821.00,1
EMEA,2121,Netherlands,Apr21,876.81,1
EMEA,2121,Netherlands,Apr21,672.15,1
EMEA,2121,Netherlands,Apr21,40.74,1
EMEA,2121,Netherlands,Apr21,203.38,1
EMEA,2121,Netherlands,Apr21,63.90,1
EMEA,2121,Netherlands,Apr21,108.95,1
EMEA,2121,Netherlands,Apr21,65.47,1
EMEA,2121,Netherlands,Apr21,695.95,1
EMEA,2121,Netherlands,Apr21,665.97,1
EMEA,2121,Netherlands,Apr21,492.50,1
EMEA,2121,Netherlands,Apr21,15.51,1
EMEA,2121,Netherlands,Apr21,40.22,1
EMEA,2121,Netherlands,Apr21,2609.48,1
EMEA,2121,Netherlands,Apr21,575.25,1
EMEA,2121,Netherlands,Apr21,23.49,1
EMEA,2121,Netherlands,Apr21,1891.92,1
EMEA,2121,Netherlands,Apr21,505.87,1
EMEA,2121,Netherlands,Apr21,2285.20,1
EMEA,2121,Netherlands,Apr21,219.55,1
EMEA,2121,Netherlands,Apr21,1372.32,1
EMEA,2121,Netherlands,Apr21,785.49,1
EMEA,2121,Netherlands,Apr21,50.37,1
EMEA,2121,Netherlands,Apr21,54.12,1
EMEA,2121,Netherlands,Apr21,1284.13,1
EMEA,2121,Netherlands,Apr21,93.68,1
EMEA,2121,Netherlands,Apr21,405.62,1
EMEA,2121,Netherlands,Apr21,202.34,1
EMEA,2121,Netherlands,Apr21,2926.84,1
EMEA,2121,Netherlands,Apr21,207.54,1
EMEA,2121,Netherlands,Apr21,302.61,1
EMEA,2121,Netherlands,Apr21,278.30,1
EMEA,2121,Netherlands,Apr21,45.63,1
EMEA,2121,Netherlands,Apr21,511.77,1
EMEA,2121,Netherlands,Apr21,48.48,1
EMEA,2121,Netherlands,Apr21,24.57,1
EMEA,2121,Netherlands,Apr21,14.21,1
EMEA,2121,Netherlands,Apr21,2504.88,1
EMEA,2121,Netherlands,Apr21,31.34,1
EMEA,2121,Netherlands,Apr21,1065.03,1
EMEA,2121,Netherlands,Apr21,7560.12,1
EMEA,2121,Netherlands,Apr21,150.70,1
EMEA,2121,Netherlands,Apr21,24.14,1
EMEA,2121,Netherlands,Apr21,118.34,1
EMEA,2121,Netherlands,Apr21,859.32,1
EMEA,2121,Netherlands,Apr21,2534.19,1
EMEA,2121,Netherlands,Apr21,11247.77,1
EMEA,2121,Netherlands,Apr21,116331.89,1
EMEA,2121,Netherlands,Apr21,1479.32,1
EMEA,2121,Netherlands,Apr21,8739.21,1
EMEA,2121,Netherlands,Apr21,206.69,1
EMEA,2121,Netherlands,Apr21,6240.09,1
EMEA,2121,Netherlands,Apr21,274.34,1
EMEA,2121,Netherlands,Apr21,2371.21,1
EMEA,2121,Netherlands,Apr21,5325.42,1
EMEA,2121,Netherlands,Apr21,45204.29,1
EMEA,2121,Netherlands,Apr21,10168.31,1
EMEA,2121,Netherlands,Apr21,66.27,1
EMEA,2121,Netherlands,Apr21,448.33,1
EMEA,2121,Netherlands,Apr21,33996.85,1
EMEA,2121,Netherlands,Apr21,20109.50,1
EMEA,2121,Netherlands,Apr21,8540.50,1
EMEA,2121,Netherlands,Apr21,7879.92,1
EMEA,2121,Netherlands,Apr21,627.40,1
EMEA,2121,Netherlands,Apr21,20.33,1
EMEA,2121,Netherlands,Apr21,869.63,1
EMEA,2121,Netherlands,Apr21,72343.72,1
EMEA,2121,Netherlands,Apr21,4670.80,1
EMEA,2121,Netherlands,Apr21,121.02,1
EMEA,2121,Netherlands,Apr21,45035.16,1
EMEA,2121,Netherlands,Apr21,124714.38,1
EMEA,2121,Netherlands,Apr21,2.79,1
EMEA,2121,Netherlands,Apr21,106914.67,1
EMEA,2121,Netherlands,Apr21,421.20,1
EMEA,2121,Netherlands,Apr21,475.51,1
EMEA,2121,Netherlands,Apr21,19.80,1
EMEA,2121,Netherlands,Apr21,7437.03,1
EMEA,2121,Netherlands,Apr21,914.94,1
EMEA,2121,Netherlands,Apr21,1692.47,1
EMEA,2121,Netherlands,Apr21,4981.48,1
EMEA,2121,Netherlands,Apr21,23.98,1
EMEA,2121,Netherlands,Apr21,418.10,1
EMEA,2121,Netherlands,Apr21,16543.41,1
EMEA,2121,Netherlands,Apr21,123.35,1
EMEA,2121,Netherlands,Apr21,87.55,1
EMEA,2121,Netherlands,Apr21,7707.24,1
EMEA,2121,Netherlands,Apr21,122.76,1
EMEA,2121,Netherlands,Apr21,35645.06,1
EMEA,2121,Netherlands,Apr21,110.22,1
EMEA,2121,Netherlands,Apr21,45.78,1
EMEA,2121,Netherlands,Apr21,222.44,1
EMEA,2121,Netherlands,Apr21,127545.95,1
EMEA,2121,Netherlands,Apr21,4652.48,1
EMEA,2121,Netherlands,Apr21,567.97,1
EMEA,2121,Netherlands,Apr21,3109.51,1
EMEA,2121,Netherlands,Apr21,2298.08,1
EMEA,2121,Netherlands,Apr21,121.52,1
EMEA,2121,Netherlands,Apr21,12444.76,1
EMEA,2121,Netherlands,Apr21,655.42,1
EMEA,2121,Netherlands,Apr21,25484.32,1
EMEA,2121,Netherlands,Apr21,723.99,1
EMEA,2121,Netherlands,Apr21,15387.98,1
EMEA,2121,Netherlands,Apr21,68625.66,1
EMEA,2121,Netherlands,Apr21,6260.20,1
EMEA,2121,Netherlands,Apr21,5079.47,1
EMEA,2121,Netherlands,Apr21,3867.66,1
EMEA,2121,Netherlands,Apr21,7614.65,1
EMEA,2121,Netherlands,Apr21,31397.39,1
EMEA,2121,Netherlands,Apr21,10916.00,1
EMEA,2121,Netherlands,Apr21,2607.59,1
EMEA,2121,Netherlands,Apr21,738.22,1
EMEA,2121,Netherlands,Apr21,445.00,1
EMEA,2121,Netherlands,Apr21,2625.89,1
EMEA,2121,Netherlands,Apr21,496.89,1
EMEA,2121,Netherlands,Apr21,76.73,1
EMEA,2121,Netherlands,Apr21,7477.21,1
EMEA,2121,Netherlands,Apr21,379.76,1
EMEA,2121,Netherlands,Apr21,519.44,1
EMEA,2121,Netherlands,Apr21,233.14,1
EMEA,2121,Netherlands,Apr21,1599.26,1
EMEA,2121,Netherlands,Apr21,3272.79,1
EMEA,2121,Netherlands,Apr21,2285.51,1
EMEA,2121,Netherlands,Apr21,11965.17,1
EMEA,2121,Netherlands,Apr21,26.83,1
EMEA,2121,Netherlands,Apr21,816.85,1
EMEA,2121,Netherlands,Apr21,4129.21,1
EMEA,2121,Netherlands,Apr21,2809.54,1
EMEA,2121,Netherlands,Apr21,855.87,1
EMEA,2121,Netherlands,Apr21,2113.06,1
EMEA,2121,Netherlands,Apr21,3096.23,1
EMEA,2121,Netherlands,Apr21,555.88,1
EMEA,2121,Netherlands,Apr21,38.76,1
EMEA,2121,Netherlands,Apr21,1000.55,1
EMEA,2121,Netherlands,Apr21,2204.72,1
EMEA,2121,Netherlands,Apr21,138372.60,1
EMEA,2121,Netherlands,Apr21,26469.28,1
EMEA,2121,Netherlands,Apr21,8304.94,1
EMEA,2121,Netherlands,Apr21,27451.51,1
EMEA,2121,Netherlands,Apr21,99.07,1
EMEA,2121,Netherlands,Apr21,200.30,1
EMEA,2121,Netherlands,Apr21,1966.57,1
EMEA,2121,Netherlands,Apr21,8.44,1
EMEA,2121,Netherlands,Apr21,8.80,1
EMEA,2121,Netherlands,Apr21,526.51,1
EMEA,2121,Netherlands,Apr21,26.94,1
EMEA,2121,Netherlands,Apr21,5.16,1
EMEA,2121,Netherlands,Apr21,1296.43,1
EMEA,2121,Netherlands,Apr21,1420.30,1
EMEA,2121,Netherlands,Apr21,1057.97,1
EMEA,2121,Netherlands,Apr21,22733.87,1
EMEA,2121,Netherlands,Apr21,3824.87,1
EMEA,2121,Netherlands,Apr21,7758.16,1
EMEA,2121,Netherlands,Apr21,4154.35,1
EMEA,2121,Netherlands,Apr21,6852.26,1
EMEA,2121,Netherlands,Apr21,561.78,1
EMEA,2121,Netherlands,Apr21,90.75,1
EMEA,2121,Netherlands,Apr21,194.84,1
EMEA,2121,Netherlands,Apr21,27.54,1
EMEA,2121,Netherlands,Apr21,8659.42,1
EMEA,2121,Netherlands,Apr21,1045.38,1
EMEA,2121,Netherlands,Apr21,74.71,1
EMEA,2121,Netherlands,Apr21,866.10,1
